Entry	Gene names	Entry name
Q8N9B8	RASGEF1A	RGF1A_HUMAN
P0DJD1	RGPD2 RANBP2L2 RGP2	RGPD2_HUMAN
Q86X27	RALGPS2	RGPS2_HUMAN
O76081	RGS20 RGSZ1 ZGAP1	RGS20_HUMAN
P49796	RGS3	RGS3_HUMAN
P61586	RHOA ARH12 ARHA RHO12	RHOA_HUMAN
Q8NHV9	RHOXF1 OTEX PEPP1	RHXF1_HUMAN
Q9H4K1	RIBC2 C22orf11	RIBC2_HUMAN
Q6R327	RICTOR KIAA1999	RICTR_HUMAN
Q969G6	RFK	RIFK_HUMAN
Q99578	RIT2 RIN ROC2	RIT2_HUMAN
Q9Y572	RIPK3 RIP3	RIPK3_HUMAN
P31350	RRM2 RR2	RIR2_HUMAN
P62906	RPL10A NEDD6	RL10A_HUMAN
Q96L21	RPL10L	RL10L_HUMAN
P26373	RPL13 BBC1 OK/SW-cl.46	RL13_HUMAN
P62829	RPL23	RL23_HUMAN
Q8NC24	RELL2 C5orf16 UNQ9423/PRO34565	RELL2_HUMAN
Q9HAU5	UPF2 KIAA1408 RENT2	RENT2_HUMAN
Q8N1G1	REXO1 ELOABP1 KIAA1138 TCEB3BP1	REXO1_HUMAN
O75678	RFPL2 RNF79	RFPL2_HUMAN
O14593	RFXANK ANKRA1 RFXB	RFXK_HUMAN
Q0VAM2	RASGEF1B GPIG4	RGF1B_HUMAN
P0DJD0	RGPD1 RANBP2L6 RGP1	RGPD1_HUMAN
Q7Z3J3	RGPD4 RGP4	RGPD4_HUMAN
O14715	RGPD8 RANBP2ALPHA RANBP2L1 RANBP2L3	RGPD8_HUMAN
Q5JS13	RALGPS1 KIAA0351 RALGEF2	RGPS1_HUMAN
Q13972	RASGRF1 CDC25 GNRP GRF1	RGRF1_HUMAN
P47804	RGR	RGR_HUMAN
O43665	RGS10	RGS10_HUMAN
Q9UGC6	RGS17 RGSZ2	RGS17_HUMAN
P49795	RGS19 GAIP GNAI3IP	RGS19_HUMAN
O15539	RGS5	RGS5_HUMAN
P57771	RGS8	RGS8_HUMAN
O75916	RGS9	RGS9_HUMAN
Q02094	RHAG RH50	RHAG_HUMAN
Q9UBD6	RHCG C15orf6 CDRC2 PDRC2 RHGK	RHCG_HUMAN
Q02161	RHD	RHD_HUMAN
Q15382	RHEB RHEB2	RHEB_HUMAN
Q13017	ARHGAP5 RHOGAP5	RHG05_HUMAN
P85298	ARHGAP8	RHG08_HUMAN
Q8N392	ARHGAP18	RHG18_HUMAN
Q5T5U3	ARHGAP21 ARHGAP10 KIAA1424	RHG21_HUMAN
Q9UNA1	ARHGAP26 GRAF KIAA0621 OPHN1L	RHG26_HUMAN
Q5TG30	ARHGAP40 C20orf95	RHG40_HUMAN
Q17R89	ARHGAP44 KIAA0672 RICH2	RHG44_HUMAN
P84095	RHOG ARHG	RHOG_HUMAN
P17081	RHOQ ARHQ RASL7A TC10	RHOQ_HUMAN
Q7L0Q8	RHOU ARHU CDC42L1 G28K WRCH1 SB128	RHOU_HUMAN
Q8TCX5	RHPN1 KIAA1929	RHPN1_HUMAN
Q7Z5B4	RIC3 UNQ720/PRO1385	RIC3_HUMAN
Q9NPQ8	RIC8A	RIC8A_HUMAN
Q96NA2	RILP PP10141	RILP_HUMAN
Q9UJD0	RIMS3 KIAA0237	RIMS3_HUMAN
Q06587	RING1 RNF1	RING1_HUMAN
Q6NUQ1	RINT1	RINT1_HUMAN
Q9BVS4	RIOK2	RIOK2_HUMAN
Q969X0	RILPL2 RLP2	RIPL2_HUMAN
Q5TAB7	RIPPLY2 C6orf159	RIPP2_HUMAN
Q86UA6	RPAIN RIP	RIP_HUMAN
Q7LG56	RRM2B P53R2	RIR2B_HUMAN
Q92963	RIT1 RIBB RIT ROC1	RIT1_HUMAN
A6NJZ7	RIMBP3C	RIM3C_HUMAN
O15034	RIMBP2 KIAA0318 RBP2	RIMB2_HUMAN
Q8IXN7	RIMKLA FAM80A	RIMKA_HUMAN
Q86UR5	RIMS1 KIAA0340 RAB3IP2 RIM1 Nbla00761	RIMS1_HUMAN
Q9UQ26	RIMS2 KIAA0751 RAB3IP3 RIM2	RIMS2_HUMAN
Q13546	RIPK1 RIP RIP1	RIPK1_HUMAN
P40429	RPL13A	RL13A_HUMAN
P62745	RHOB ARH6 ARHB	RHOB_HUMAN
A6NNX1	RIIAD1 C1orf230	RIAD1_HUMAN
O95153	TSPOAP1 BZRAP1 KIAA0612 RBP1 RIMBP1	RIMB1_HUMAN
Q13671	RIN1	RIN1_HUMAN
Q99496	RNF2 BAP1 DING HIPI3 RING1B	RING2_HUMAN
Q6ZS11	RINL	RINL_HUMAN
Q0D2K3	RIPPLY1	RIPP1_HUMAN
P62913	RPL11	RL11_HUMAN
A6NNM3	RIMBP3B	RIM3B_HUMAN
O43353	RIPK2 CARDIAK RICK RIP2 UNQ277/PRO314/PRO34092	RIPK2_HUMAN
Q9H426	RIMS4 C20orf190	RIMS4_HUMAN
Q8WYP3	RIN2 RASSF4	RIN2_HUMAN
P57078	RIPK4 ANKRD3 DIK	RIPK4_HUMAN
Q9HB40	SCPEP1 RISC SCP1 MSTP034 UNQ265/PRO302	RISC_HUMAN
P30050	RPL12	RL12_HUMAN
P18621	RPL17	RL17_HUMAN
P46779	RPL28	RL28_HUMAN
P63173	RPL38	RL38_HUMAN
P83731	RPL24	RL24_HUMAN
P83881	RPL36A RPL44 GIG15 MIG6	RL36A_HUMAN
Q92901	RPL3L	RL3L_HUMAN
P62945	RPL41	RL41_HUMAN
P46777	RPL5 MSTP030	RL5_HUMAN
P62424	RPL7A SURF-3 SURF3	RL7A_HUMAN
P18124	RPL7	RL7_HUMAN
Q9UNX3	RPL26L1 RPL26P1	RL26L_HUMAN
P62888	RPL30	RL30_HUMAN
P61254	RPL26	RL26_HUMAN
P46776	RPL27A	RL27A_HUMAN
P62910	RPL32 PP9932	RL32_HUMAN
Q969Q0	RPL36AL	RL36L_HUMAN
P61353	RPL27	RL27_HUMAN
P47914	RPL29	RL29_HUMAN
P62899	RPL31	RL31_HUMAN
P18077	RPL35A GIG33	RL35A_HUMAN
Q9Y3U8	RPL36	RL36_HUMAN
Q02878	RPL6 TXREB1	RL6_HUMAN
P35268	RPL22	RL22_HUMAN
Q02543	RPL18A	RL18A_HUMAN
P84098	RPL19	RL19_HUMAN
P46778	RPL21	RL21_HUMAN
Q6P5R6	RPL22L1	RL22L_HUMAN
P61313	RPL15 EC45 TCBAP0781	RL15_HUMAN
Q07020	RPL18	RL18_HUMAN
O76021	RSL1D1 CATX11 CSIG PBK1 L12	RL1D1_HUMAN
P62750	RPL23A	RL23A_HUMAN
Q5EBL4	RILPL1 RLP1	RIPL1_HUMAN
Q96K30	RITA1 C12orf52 RITA PSEC0043	RITA1_HUMAN
P27635	RPL10 DXS648E QM	RL10_HUMAN
P61513	RPL37A	RL37A_HUMAN
P36578	RPL4 RPL1	RL4_HUMAN
P05386	RPLP1 RRP1	RLA1_HUMAN
Q96A35	MRPL24	RM24_HUMAN
Q9P0M9	MRPL27 HSPC250	RM27_HUMAN
Q96EQ8	RNF125	RN125_HUMAN
Q8N7C7	RNF148	RN148_HUMAN
Q96GF1	RNF185	RN185_HUMAN
Q9H0X6	RNF208	RN208_HUMAN
Q9NVW2	RLIM RNF12	RNF12_HUMAN
Q96BH1	RNF25	RNF25_HUMAN
Q68DV7	RNF43	RNF43_HUMAN
O76064	RNF8 KIAA0646	RNF8_HUMAN
Q8WZ75	ROBO4 UNQ421/PRO3674	ROBO4_HUMAN
Q13464	ROCK1	ROCK1_HUMAN
P35398	RORA NR1F1 RZRA	RORA_HUMAN
Q3B726	TWISTNB	RPA43_HUMAN
Q9GZS1	POLR1E PAF53 PRAF1	RPA49_HUMAN
P19388	POLR2E	RPAB1_HUMAN
Q9NVU0	POLR3E KIAA1452	RPC5_HUMAN
P61927	RPL37	RL37_HUMAN
P39023	RPL3 OK/SW-cl.32	RL3_HUMAN
P62987	UBA52 UBCEP2	RL40_HUMAN
Q7Z2W9	MRPL21	RM21_HUMAN
Q8TCC3	MRPL30 MRPL28 RPML28 HSPC249	RM30_HUMAN
Q9Y6G3	MRPL42 MRPL31 MRPS32 RPML31 HSPC204 PTD007	RM42_HUMAN
Q9H9J2	MRPL44	RM44_HUMAN
Q9BRJ2	MRPL45	RM45_HUMAN
Q96TC7	RMDN3 FAM82A2 FAM82C PTPIP51 hucep-10 UNQ3122/PRO10274	RMD3_HUMAN
Q8WVZ7	RNF133	RN133_HUMAN
Q96MT1	RNF145	RN145_HUMAN
Q9NXI6	RNF186	RN186_HUMAN
Q9NV58	RNF19A RNF19	RN19A_HUMAN
Q8N5U6	RNF10 KIAA0262 RIE2	RNF10_HUMAN
Q9Y3C5	RNF11 CGI-123	RNF11_HUMAN
Q9BY78	RNF26	RNF26_HUMAN
Q969K3	RNF34	RNF34_HUMAN
Q9H2S5	RNF39 HZFW	RNF39_HUMAN
Q5TBB1	RNASEH2B DLEU8	RNH2B_HUMAN
Q9H777	ELAC1 D29	RNZ1_HUMAN
Q99729	HNRNPAB ABBP1 HNRPAB	ROAA_HUMAN
Q9GZN7	ROGDI	ROGDI_HUMAN
Q9BYD6	MRPL1 BM-022	RM01_HUMAN
Q9BYD1	MRPL13	RM13_HUMAN
Q9H2W6	MRPL46 C15orf4 LIECG2	RM46_HUMAN
Q13405	MRPL49 C11orf4 NOF1 OK/SW-cl.67	RM49_HUMAN
Q4U2R6	MRPL51 MRP64 CDA09 HSPC241	RM51_HUMAN
Q9H9A7	RMI1 C9orf76	RMI1_HUMAN
Q9ULX5	RNF112 BFP ZNF179	RN112_HUMAN
Q9H9V4	RNF122	RN122_HUMAN
Q8WVD3	RNF138 NARF HSD-4 HSD4	RN138_HUMAN
Q8WVD5	RNF141 ZNF230	RN141_HUMAN
Q96D59	RNF183	RN183_HUMAN
Q6ZMZ0	RNF19B IBRDC3 NKLAM	RN19B_HUMAN
Q6ZRF8	RNF207 C1orf188	RN207_HUMAN
Q63HN8	RNF213 ALO17 C17orf27 KIAA1554 KIAA1618 MYSTR	RN213_HUMAN
Q9NWF9	RNF216 TRIAD3 UBCE7IP1 ZIN	RN216_HUMAN
P0DH78	RNF224	RN224_HUMAN
P07998	RNASE1 RIB1 RNS1	RNAS1_HUMAN
Q93091	RNASE6 RNS6	RNAS6_HUMAN
P60153	RNASE9	RNAS9_HUMAN
P61587	RND3 ARHE RHO8 RHOE	RND3_HUMAN
Q9H0A6	RNF32 FKSG33 HSD15	RNF32_HUMAN
O94941	UBOX5 KIAA0860 RNF37 UBCE7IP5 UIP5	RNF37_HUMAN
Q99942	RNF5 G16 NG2 RMA1	RNF5_HUMAN
Q5M7Z0	RNFT1 PTD016	RNFT1_HUMAN
Q5GAN6	RNASE10	RNS10_HUMAN
Q5GAN4	RNASE12	RNS12_HUMAN
Q5GAN3	RNASE13	RNS13_HUMAN
P10155	TROVE2 RO60 SSA2	RO60_HUMAN
P22626	HNRNPA2B1 HNRPA2B1	ROA2_HUMAN
Q9Y6N7	ROBO1 DUTT1	ROBO1_HUMAN
Q03395	ROM1 TSPAN23	ROM1_HUMAN
A6NIZ1		RP1BL_HUMAN
Q8IWN7	RP1L1	RP1L1_HUMAN
P56715	RP1 ORP1	RP1_HUMAN
Q9H7B2	RPF2 BXDC1	RPF2_HUMAN
Q13905	RAPGEF1 GRF2	RPGF1_HUMAN
O95398	RAPGEF3 CGEF1 EPAC EPAC1	RPGF3_HUMAN
Q96KN7	RPGRIP1	RPGR1_HUMAN
Q92834	RPGR RP3 XLRP3	RPGR_HUMAN
Q9NX20	MRPL16 PNAS-111	RM16_HUMAN
Q8N983	MRPL43	RM43_HUMAN
Q96GC5	MRPL48 CGI-118 HSPC290	RM48_HUMAN
Q8N5N7	MRPL50	RM50_HUMAN
Q9H871	RMND5A	RMD5A_HUMAN
M0QZC1	RNF225	RN225_HUMAN
Q9HAU8	RNPEPL1	RNPL1_HUMAN
Q15287	RNPS1 LDC2	RNPS1_HUMAN
Q9HCK4	ROBO2 KIAA1568	ROBO2_HUMAN
Q96C74	ROPN1L ASP	ROP1L_HUMAN
Q9BZX4	ROPN1B	ROP1B_HUMAN
P51449	RORC NR1F3 RORG RZRG	RORG_HUMAN
Q8N5L8	RPP25L C9orf23	RP25L_HUMAN
Q9H6T3	RPAP3	RPAP3_HUMAN
P52435	POLR2J POLR2J1	RPB11_HUMAN
Q9GZM3	POLR2J2	RPB1B_HUMAN
Q9BT43	POLR3GL	RPC7L_HUMAN
Q8TEU7	RAPGEF6 PDZGEF2	RPGF6_HUMAN
Q684P5	RAP1GAP2 GARNL4 KIAA1039 RAP1GA2	RPGP2_HUMAN
P04844	RPN2	RPN2_HUMAN
Q9NSD7	RXFP3 RLN3R1 SALPR	RL3R1_HUMAN
Q8TDU9	RXFP4 GPR100 RLN3R2	RL3R2_HUMAN
Q8NHW5	RPLP0P6	RLA0L_HUMAN
Q9NRX2	MRPL17 LIP2	RM17_HUMAN
Q5XPI4	RNF123 KPC1 FP1477	RN123_HUMAN
Q8IYW5	RNF168	RN168_HUMAN
Q9Y6U7	RNF215	RN215_HUMAN
A6NIE6	RRN3P2	RN3P2_HUMAN
O60518	RANBP6	RNBP6_HUMAN
Q6P161	MRPL54	RM54_HUMAN
Q96E14	RMI2 C16orf75	RMI2_HUMAN
Q9NWS8	RMND1 C6orf96	RMND1_HUMAN
Q8N7X1	RBMXL3 CXorf55	RMXL3_HUMAN
O00237	RNF103 ZFP103	RN103_HUMAN
Q6ZNA4	RNF111	RN111_HUMAN
Q2M238	RRN3P1	RN3P1_HUMAN
Q9NRR4	DROSHA RN3 RNASE3L RNASEN	RNC_HUMAN
Q92730	RND1 RHO6	RND1_HUMAN
Q9UBS8	RNF14 ARA54 HRIHFB2038	RNF14_HUMAN
P78317	RNF4 SNURF RES4-26	RNF4_HUMAN
Q9Y252	RNF6 SPG2	RNF6_HUMAN
Q8TAA1	RNASE11 C14orf6 UNQ5832/PRO19669	RNS11_HUMAN
Q9BQ52	ELAC2 HPC2	RNZ2_HUMAN
Q04912	MST1R PTK8 RON	RON_HUMAN
Q01974	ROR2 NTRKR2	ROR2_HUMAN
Q92753	RORB NR1F2 RZRB	RORB_HUMAN
P62875	POLR2L	RPAB5_HUMAN
P62487	POLR2G RPB7	RPB7_HUMAN
O14802	POLR3A	RPC1_HUMAN
Q9NW08	POLR3B	RPC2_HUMAN
Q9H1D9	POLR3F	RPC6_HUMAN
Q9Y535	POLR3H KIAA1665 RPC8	RPC8_HUMAN
Q16518	RPE65	RPE65_HUMAN
Q9Y4G8	RAPGEF2 KIAA0313 NRAPGEP PDZGEF1	RPGF2_HUMAN
Q9Y6S9	RPS6KL1	RPKL1_HUMAN
Q9UHA3	RSL24D1 C15orf15 RPL24L My024	RLP24_HUMAN
Q7Z7H8	MRPL10 MRPL8 RPML8	RM10_HUMAN
Q9Y3B7	MRPL11 CGI-113	RM11_HUMAN
P52815	MRPL12 RPML12	RM12_HUMAN
P49406	MRPL19 KIAA0104 MRPL15	RM19_HUMAN
Q86TS9	MRPL52	RM52_HUMAN
O94763	URI1 C19orf2 NNX3 PPP1R19 RMP URI	RMP_HUMAN
O75526	RBMXL2 HNRNPGT	RMXL2_HUMAN
Q9Y4L5	RNF115 ZNF364	RN115_HUMAN
Q9BV68	RNF126	RN126_HUMAN
Q9ULK6	RNF150 KIAA1214	RN150_HUMAN
Q9H6Y7	RNF167 LP2254	RN167_HUMAN
Q8N4F7	RNF175	RN175_HUMAN
Q8N6D2	RNF182	RN182_HUMAN
Q5TA31	RNF187	RN187_HUMAN
Q5W0B1	RNF219 C13orf7	RN219_HUMAN
E7ERA6	RNF223	RN223_HUMAN
P10153	RNASE2 EDN RNS2	RNAS2_HUMAN
P34096	RNASE4 RNS4	RNAS4_HUMAN
Q9H1E1	RNASE7 UNQ2516/PRO6006	RNAS7_HUMAN
Q86VV4	RANBP3L	RNB3L_HUMAN
O43567	RNF13 RZF	RNF13_HUMAN
Q9BXT8	RNF17 TDRD4	RNF17_HUMAN
Q9Y225	RNF24	RNF24_HUMAN
Q96EP0	RNF31 ZIBRA	RNF31_HUMAN
Q9H0F5	RNF38	RNF38_HUMAN
Q9H4P4	RNF41 FLRF NRDP1 SBBI03	RNF41_HUMAN
O60930	RNASEH1 RNH1	RNH1_HUMAN
O75792	RNASEH2A RNASEHI RNHIA	RNH2A_HUMAN
A6NKH3	RPL37AP8 RPL37L	RL37L_HUMAN
Q96EH5	RPL39L RPL39L1	RL39L_HUMAN
P62891	RPL39	RL39_HUMAN
Q6DKI1	RPL7L1	RL7L_HUMAN
P32969	RPL9 OK/SW-cl.103; RPL9P7; RPL9P8; RPL9P9	RL9_HUMAN
P05388	RPLP0	RLA0_HUMAN
P05387	RPLP2 D11S2243E RPP2	RLA2_HUMAN
Q13129	RLF	RLF_HUMAN
Q86X10	RALGAPB KIAA1219	RLGPB_HUMAN
Q9BYD3	MRPL4 CDABP0091 CGI-28	RM04_HUMAN
Q6P1L8	MRPL14 MRPL32 RPML32	RM14_HUMAN
Q13084	MRPL28 MAAT1	RM28_HUMAN
Q9BYC8	MRPL32 HSPC283	RM32_HUMAN
O75394	MRPL33 C2orf1	RM33_HUMAN
Q9NZE8	MRPL35 BM-007	RM35_HUMAN
Q9NYK5	MRPL39 C21orf92 MRPL5 RPML5 MSTP003 PRED22	RM39_HUMAN
Q8IXM3	MRPL41 BMRP MRPL27 RPML27 PIG3	RM41_HUMAN
Q9HD33	MRPL47 NCM1 CGI-204	RM47_HUMAN
Q96EL3	MRPL53	RM53_HUMAN
Q7Z7F7	MRPL55 UNQ5835/PRO19675	RM55_HUMAN
Q96DB5	RMDN1 FAM82B CGI-90	RMD1_HUMAN
Q96G75	RMND5B UNQ2508/PRO5996	RMD5B_HUMAN
Q9Y508	RNF114 ZNF228 ZNF313	RN114_HUMAN
Q96PX1	RNF157 KIAA1917	RN157_HUMAN
Q6ZSG1	RNF165	RN165_HUMAN
Q96A37	RNF166	RN166_HUMAN
Q96K19	RNF170	RN170_HUMAN
Q495C1	RNF212	RN212_HUMAN
Q8ND24	RNF214	RN214_HUMAN
Q8TC41	RNF217 C6orf172 IBRDC1	RN217_HUMAN
Q05823	RNASEL RNS4	RN5A_HUMAN
Q8TDE3	RNASE8	RNAS8_HUMAN
P52198	RND2 ARHN RHO7	RND2_HUMAN
Q7L0R7	RNF44 KIAA1100	RNF44_HUMAN
P49207	RPL34	RL34_HUMAN
P42766	RPL35	RL35_HUMAN
P12271	RLBP1 CRALBP	RLBP1_HUMAN
P62917	RPL8	RL8_HUMAN
Q5T653	MRPL2 CGI-22	RM02_HUMAN
Q9BYD2	MRPL9	RM09_HUMAN
Q9P015	MRPL15 HSPC145	RM15_HUMAN
Q9BZE1	MRPL37 MRPL2 RPML2 HSPC235	RM37_HUMAN
Q96DV4	MRPL38 HSPC262	RM38_HUMAN
Q96LZ7	RMDN2 FAM82A FAM82A1 BLOCK18 UNQ9371/PRO34163	RMD2_HUMAN
Q96EX2	RNFT2 TMEM118	RNFT2_HUMAN
Q6P5S7	RNASEK	RNK_HUMAN
O00584	RNASET2 RNASE6PL	RNT2_HUMAN
Q13151	HNRNPA0 HNRPA0	ROA0_HUMAN
P09651	HNRNPA1 HNRPA1	ROA1_HUMAN
O75116	ROCK2 KIAA0619	ROCK2_HUMAN
O15318	POLR3G	RPC7_HUMAN
Q9H9Y2	RPF1 BXDC5	RPF1_HUMAN
Q92565	RAPGEF5 GFR KIAA0277 MRGEF	RPGF5_HUMAN
P78346	RPP30 RNASEP2	RPP30_HUMAN
Q9NS64	RPRM	RPRM_HUMAN
Q7L523	RRAGA	RRAGA_HUMAN
P10301	RRAS	RRAS_HUMAN
Q9P2E9	RRBP1 KIAA1398	RRBP1_HUMAN
P09001	MRPL3 MRL3 RPML3	RM03_HUMAN
Q9H0U6	MRPL18 HSPC071	RM18_HUMAN
Q9BYC9	MRPL20	RM20_HUMAN
Q9NWU5	MRPL22 MRPL25 RPML25 HSPC158	RM22_HUMAN
Q16540	MRPL23 L23MRP RPL23L	RM23_HUMAN
Q9BQ48	MRPL34	RM34_HUMAN
Q9P0J6	MRPL36 BRIP1	RM36_HUMAN
Q9NQ50	MRPL40 NLVCF URIM	RM40_HUMAN
Q96E39	RBMXL1	RMXL1_HUMAN
Q9H920	RNF121	RN121_HUMAN
Q8TEB7	RNF128	RN128_HUMAN
Q8IUD6	RNF135 L13	RN135_HUMAN
Q8WU17	RNF139 TRC8	RN139_HUMAN
Q9NTX7	RNF146	RN146_HUMAN
Q8NC42	RNF149 DNAPTP2	RN149_HUMAN
Q2KHN1	RNF151	RN151_HUMAN
Q8N8N0	RNF152	RN152_HUMAN
Q8NCN4	RNF169 KIAA1991	RN169_HUMAN
Q86T96	RNF180	RN180_HUMAN
Q9P0P0	RNF181 HSPC238	RN181_HUMAN
Q5VTB9	RNF220 C1orf164	RN220_HUMAN
A6NCQ9	RNF222	RN222_HUMAN
Q8TDP1	RNASEH2C AYP1	RNH2C_HUMAN
Q5VYX0	RNLS C10orf59	RNLS_HUMAN
Q9Y2J0	RPH3A KIAA0985	RP3A_HUMAN
P49247	RPIA RPI	RPIA_HUMAN
Q9NQG5	RPRD1B C20orf77 CREPT	RPR1B_HUMAN
Q01973	ROR1 NTRKR1	ROR1_HUMAN
O95602	POLR1A	RPA1_HUMAN
P61218	POLR2F POLRF	RPAB2_HUMAN
P52434	POLR2H	RPAB3_HUMAN
P53803	POLR2K	RPAB4_HUMAN
O15160	POLR1C POLR1E	RPAC1_HUMAN
Q9BWH6	RPAP1 KIAA1403	RPAP1_HUMAN
Q8IXW5	RPAP2 C1orf82	RPAP2_HUMAN
P24928	POLR2A POLR2	RPB1_HUMAN
P30876	POLR2B	RPB2_HUMAN
P19387	POLR2C A-152E5.7	RPB3_HUMAN
P05423	POLR3D BN51 BN51T	RPC4_HUMAN
Q9UHV5	RAPGEFL1	RPGFL_HUMAN
P04843	RPN1	RPN1_HUMAN
Q9H633	RPP21 C6orf135 CAT60	RPP21_HUMAN
Q8N4K4	RPRML	RPRML_HUMAN
Q8N122	RPTOR KIAA1303 RAPTOR	RPTOR_HUMAN
Q5VZM2	RRAGB	RRAGB_HUMAN
Q9HB90	RRAGC	RRAGC_HUMAN
Q14684	RRP1B KIAA0179	RRP1B_HUMAN
P56182	RRP1 D21S2056E NNP1 NOP52 RRP1A	RRP1_HUMAN
Q14690	PDCD11 KIAA0185	RRP5_HUMAN
P19474	TRIM21 RNF81 RO52 SSA1	RO52_HUMAN
P51991	HNRNPA3 HNRPA3	ROA3_HUMAN
Q96MS0	ROBO3	ROBO3_HUMAN
P60602	ROMO1 C20orf52	ROMO1_HUMAN
Q9P1U0	ZNRD1 RPA12	RPA12_HUMAN
Q9H9Y6	POLR1B	RPA2_HUMAN
O15446	CD3EAP ASE1 CAST PAF49	RPA34_HUMAN
Q9H1A7	POLR2J3	RPB1C_HUMAN
P36954	POLR2I	RPB9_HUMAN
Q9Y2Y1	POLR3K RPC11 My010	RPC10_HUMAN
Q9BUI4	POLR3C	RPC3_HUMAN
Q9UNE2	RPH3AL NOC2	RPH3L_HUMAN
Q96P16	RPRD1A P15RS	RPR1A_HUMAN
Q9Y2L1	DIS3 KIAA1008 RRP44	RRP44_HUMAN
Q9Y3A4	RRP7A CGI-96	RRP7A_HUMAN
O00411	POLRMT	RPOM_HUMAN
O75818	RPP40 RNASEP1	RPP40_HUMAN
Q6XPR3	RPTN	RPTN_HUMAN
Q9NYV6	RRN3 TIFIA	RRN3_HUMAN
Q5JTH9	RRP12 KIAA0690	RRP12_HUMAN
Q9Y3B9	RRP15 KIAA0507 CGI-115	RRP15_HUMAN
Q9NQ39	RPS10P5 RPS10L	RS10L_HUMAN
P62244	RPS15A OK/SW-cl.82	RS15A_HUMAN
Q9HAT0	ROPN1 ROPN1A	ROP1A_HUMAN
P08922	ROS1 MCF3 ROS	ROS1_HUMAN
Q8TA86	RP9	RP9_HUMAN
Q9Y2S0	POLR1D	RPAC2_HUMAN
O15514	POLR2D	RPB4_HUMAN
P47736	RAP1GAP KIAA0474 RAP1GA1	RPGP1_HUMAN
P78345	RPP38	RPP38_HUMAN
Q96EU6	RRP36 C6orf153 HSPC253	RRP36_HUMAN
Q9BUL9	RPP25	RPP25_HUMAN
Q9NSQ0	RRP7BP RRP7B	RRP7B_HUMAN
O43159	RRP8 KIAA0409 NML hucep-1	RRP8_HUMAN
P62277	RPS13	RS13_HUMAN
P39019	RPS19	RS19_HUMAN
P60866	RPS20	RS20_HUMAN
O95707	POP4 RPP29	RPP29_HUMAN
Q5VT52	RPRD2 KIAA0460 HSPC099	RPRD2_HUMAN
P62070	RRAS2 TC21	RRAS2_HUMAN
P62847	RPS24	RS24_HUMAN
Q5JNZ5	RPS26P11 RPS26L1	RS26L_HUMAN
P15880	RPS2 RPS4	RS2_HUMAN
Q8TD47	RPS4Y2 RPS4Y2P	RS4Y2_HUMAN
P62753	RPS6 OK/SW-cl.2	RS6_HUMAN
P62081	RPS7	RS7_HUMAN
Q9HA92	RSAD1	RSAD1_HUMAN
Q96S79	RASL10B	RSLAB_HUMAN
P14678	SNRPB COD SNRPB1	RSMB_HUMAN
Q9BXY4	RSPO3 PWTSR THSD2	RSPO3_HUMAN
Q15404	RSU1 RSP1	RSU1_HUMAN
P82664	MRPS10 MSTP040	RT10_HUMAN
O15235	MRPS12 RPMS12 RPSM12	RT12_HUMAN
Q9Y676	MRPS18B C6orf14 HSPC183 PTD017	RT18B_HUMAN
P82673	MRPS35 MRPS28 HDCMD11P MDS023 PSEC0213	RT35_HUMAN
Q9BQC6	MRPL57 MRP63	RT63_HUMAN
P08621	SNRNP70 RNPU1Z RPU1 SNRP70 U1AP1	RU17_HUMAN
Q59EK9	RUNDC3A RAP2IP RPIP8	RUN3A_HUMAN
Q8IZ73	RPUSD2 C15orf19	RUSD2_HUMAN
P62249	RPS16	RS16_HUMAN
P62979	RPS27A UBA80 UBCEP1	RS27A_HUMAN
P62861	FAU	RS30_HUMAN
P46782	RPS5	RS5_HUMAN
Q8WYR4	RSPH1 TSA2 TSGA2	RSPH1_HUMAN
Q86UC2	RSPH3 RSHL2 RSP3	RSPH3_HUMAN
Q9H1X1	RSPH9 C6orf206 MRPS18AL1	RSPH9_HUMAN
Q96IZ7	RSRC1 SRRP53 BM-011	RSRC1_HUMAN
Q9BUV0	RSRP1 C1orf63 HT033 NPD014	RSRP1_HUMAN
P82932	MRPS6 C21orf101 RPMS6	RT06_HUMAN
O60783	MRPS14	RT14_HUMAN
Q9Y3D5	MRPS18C CGI-134	RT18C_HUMAN
Q9Y3D9	MRPS23 CGI-138 HSPC329	RT23_HUMAN
Q92552	MRPS27 KIAA0264	RT27_HUMAN
Q9NP92	MRPS30 PDCD9 BM-047	RT30_HUMAN
P82909	MRPS36 DC47	RT36_HUMAN
Q92541	RTF1 KIAA0252	RTF1_HUMAN
P08708	RPS17 RPS17L	RS17_HUMAN
P62854	RPS26	RS26_HUMAN
Q71UM5	RPS27L	RS27L_HUMAN
P23396	RPS3 OK/SW-cl.26	RS3_HUMAN
Q92737	RASL10A RRP22	RSLAA_HUMAN
Q6T310	RASL11A	RSLBA_HUMAN
Q9BPW5	RASL11B	RSLBB_HUMAN
Q96DX4	RSPRY1 KIAA1972 UNQ328/PRO444	RSPRY_HUMAN
P22090	RPS4Y1 RPS4Y PRO2646	RS4Y1_HUMAN
P46781	RPS9	RS9_HUMAN
Q8WXG1	RSAD2 CIG5	RSAD2_HUMAN
Q9H0K4	RSPH6A RSHL1	RSH6A_HUMAN
Q96E11	MRRF	RRFM_HUMAN
P62241	RPS8 OK/SW-cl.83	RS8_HUMAN
